,track_id,track_name,track_artist,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,key,mode
1093,0U0p8weaMIbIFMJ0CPlvHV,Sprawl II (Mountains Beyond Mountains),Arcade Fire,3DrgM5X3yX1JP1liNLAOHI,The Suburbs,2010,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,pop,dance pop,8,1
3970,73OZcwiBI41R0o5TDGeZ7i,I've Fallen for You,Tom Redwood,0qc9Pbp37q8x1OP6Vk8OXz,I've Fallen for You,2016-04-01,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,4,0
21593,4eFvubnLRBu8vMPZqu5eC9,Show Me Love (feat. 21 Savage & Miguel),Alicia Keys,3SUrSBw1oY5yX0Zlpiux7M,Show Me Love (feat. 21 Savage & Miguel),2019-10-30,New R&B‏‏​​   ‍,4I6rTSxqKl1LRvES2O9owQ,r&b,urban contemporary,5,0
14623,78FouivfyGM9FXwjRmdIqd,Airport,Yammerer,38RDqGZxepXHV1s9i0uF8Y,Airport,2019-11-22,Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock,1VnvyBDqoV5TCZAnXYferL,rock,permanent wave,7,0
5722,2J8XWGtQb2PFtuHjyaNow3,Silence,Philanthrope,4gLd0XyVlQ89K7ycaLHdgt,Waking Dreams,2018-06-21,Lush Lofi,37i9dQZF1DXc8kgYqQLMfH,rap,hip hop,9,0
12122,4WLcEC8RoscRuzmNf2EeXf,Sheer Heart Attack - Remastered 2011,Queen,7tB40pGzj6Tg0HePj2jWZt,News Of The World (2011 Remaster),1977-10-28,The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,rock,album rock,10,1
15174,3UhcjjQsLKFbsC0GaymXWu,Lowlowlow,Sail By Summer,7CwePHJIuknl3vRhbMSjBG,Casual Heaven,2019-08-09,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,0,1
16589,28jVyHbondZd7dQrZVIk5l,Sweat On Me,Tape Machines,1kzleKua4OGAcJv70up12a,Sweat On Me,2019-01-04,Tropical Vibes,37i9dQZF1DXd8Gn5cSmvFy,latin,tropical,9,1
17402,66MGk6BwVMx5O1TJqDAX4Y,Dreams,ZHU,3niMyy1EHzOhBwv9awRg5E,stardustexhalemarrakechdreams,2017-08-18,EDM TROPICAL,3pS63EDS40FVGYL41zAcU4,latin,tropical,1,1
16620,2eWvagH71b2grgDcwQcomQ,Moving On,Where The Man,7KNw3zlP1Moh9eDGAUMDpD,Moving On,2019-08-02,Tropical Vibes,37i9dQZF1DXd8Gn5cSmvFy,latin,tropical,9,1
8884,0l8muCpDUF4r5xFZOPf0Fk,Saudi Arabi Money Rich - Babos Remix,Haftbefehl,3K6MF35dS8vhxKvkcocAHc,Russisch Roulette (Deluxe),2014-11-28,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,10,1
12758,4M0m4FUdc4wD2guhUHogLF,Sharing The Night Together,Dr. Hook,35XG1sovYmuWPpYCJsEX6F,Pleasure & Pain,1978,Soft Rock Drive,37i9dQZF1DX6TIU4D13lOY,rock,classic rock,1,0
30461,2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,7lPoGKpCGgdKFAxpudhAH5,Speak Your Mind (Deluxe),2018-04-27,2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS,2DjIfVDXGYDgRxw7IJTKVb,edm,pop edm,1,0
6946,4G3dZN9o3o2X4VKwt4CLts,Passin' Me By,The Pharcyde,48kU5gP41TqZEw32Cwhsna,Bizarre Ride II The Pharcyde,1992-11-24,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,4,0
20701,0W4Kpfp1w2xkY3PrV714B7,Ho Hey,The Lumineers,6NWYmlHxAME5KXtxrTlUxW,The Lumineers,2012-04-03,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin,latin hip hop,0,1
5522,6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),Juice WRLD,3t6Z2qoBVCS4NHNI25XECH,Bandit (with YoungBoy Never Broke Again),2019-10-04,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,5,0
14375,0sHFw13WH3LtSB3yP8UMYJ,Falling for U,Peachy!,1XcWosLrZX4QBLJCkVR3dm,Falling for U,2017-08-14,②⓪①⑨ mixed,2bOjjgN1S3Gqd8vSMyafvJ,rock,permanent wave,8,0
21978,6RgdRnDR2dvG5s5o6pJIgk,Yessirr,Tory Lanez,06G1ALxg1ckHmQXSQOG6DZ,Chixtape 5,2019-11-15,Chixtape 5 - Tory Lanez,0UXwwVDipbBQeEX7h4YuKU,r&b,urban contemporary,5,1
14488,2aC4dekmnklfC6edwh3Wda,Between The Devil And The Deep Blue Sea,George Harrison,2VFLjY1S0D8nKml6nlU2MD,Brainwashed,2002-11-19,I didn’t know perm stood for permanent (wave),3e6gYPyrTbaB8BWgSHCt5j,rock,permanent wave,5,1
26608,6Zu27PkzMSe2oL9kgCXyk3,Still In Love,Thirdstory,3UJW1p1qiGScFrGKLwBptB,Cold Heart,2018-03-09,Soul Coffee (The Best Neo-Soul Mixtape ever),16iNEskDatG5KbDV16F6LR,r&b,neo soul,8,1
2078,0M9VqYG0wVun054JIdwFO8,La La Land,Demi Lovato,0X4XyC6gwsBtEO2iJlSJgw,Don't Forget,2008-01-01,post teen pop,2ltt5ouiEO301o2jbxn30d,pop,post-teen pop,6,0
12689,0NrWlujfMeGgRlWRJi00zL,The May Queen,Robert Plant,4f7U9Rycl2d3KMLoiEZtve,Carry Fire,2017-10-13,Classic Rock Now,37i9dQZF1DX0fWtUuB7bFE,rock,classic rock,0,1
7279,26M5PTa2xl6NSwm7D3CONp,Hit a Muthafucka,Three 6 Mafia,3mdsJ6WjtODV8Wax7xntBB,Chapter 2: World Domination,1997-11-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,11,0
16686,1zYerdkXmtR4b3Omz9giOR,Sem V.O.C.E,Jaloo,7w036PijjiYqX9KUMmHQcb,ft (pt. 1),2019-09-06,Orgulho Tropical,37i9dQZF1DWZ8fJXMbebf9,latin,tropical,3,1
12130,1WttHhgIl0N0vXZYrOxF0C,My Melancholy Blues - Remastered 2011,Queen,7tB40pGzj6Tg0HePj2jWZt,News Of The World (2011 Remaster),1977-10-28,The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,rock,album rock,3,1
8370,5ykwvtHx36Z6xGNO1b4lxF,Let Me Get Em,Soulja Boy,5wFQi4xOTXILQSKQr0Ft8s,souljaboytellem.com,2007-01-01,Southern Hip Hop,57sYMLFXGD4ZqizzcMD7lz,rap,southern hip hop,4,0
18937,6ODIW5KyJKtXY2rOuXv9WW,Noche de Travesura,"Héctor ""El Father""",0O7WZyeOifrJq3nExwSPE4,Flow La Discoteca Special Edition,2012-12-04,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,9,1
32200,2mUmIojqLpULQ4FoCsKngI,We're Warriors,Hellblasterz,6mt6mfy7yAC6SyBKeJUI01,We're Warriors,2020-01-03,Brand New EDM,2dNitDEHM9FpUGEHWc7zyW,edm,progressive electro house,10,0
27528,7nGVAzJ4S7WLCe21qqWlN6,Nightline,Shift K3Y,4fJ2aE2TU1cyeJslTTk96H,Nightline [UKF10],2019-06-07,ELECTRO HOUSE 2020,1N5dPU0Ca9N9AwBbUeyzX5,edm,electro house,11,0
14998,2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,AC/DC,6mUdeDZCsExyJLMdAfDuwh,Back In Black,1980-07-25,’80s Hard Rock,37i9dQZF1DX68H8ZujdnN7,rock,hard rock,7,1
27237,0Qp1IH1EkRCNabfgzxNMUT,The Wall,Alok,4w68G9ohlk8eiePpr3Dd4a,The Wall,2019-06-28,EDM 2020 House & Dance,25ButZrVb1Zj1MJioMs09D,edm,electro house,11,1
6954,45Wl6lefzP5Z85L9g4xF4D,Pacific Coast Remix,DJ Quik,3Sgx7tzi4KftJwRJEQ91Ye,Trauma,2009-08-04,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,7,1
30035,6MeXp6CHAwZ3FhqgZ9XMha,Jimmy Neutron,ABG Neal,66EE0yt4I46dEPASjM4cis,Cocaine Cowboy,2019-11-20,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,5,1
20618,4tELPC3XSTG4KXntjidNfZ,Burning With Fire,Tapps,3noF9BoSeehAEYvVmWwVjT,RE-Turn,2011-08-24,80's Freestyle/Disco Dance Party (Set Crossfade to 4-Seconds),1oReEujyWpQv2OX68BVPPA,latin,latin hip hop,0,1
25400,3J5fFQ0PxfKQU5putEvUoM,New Sky (feat. Kadhja Bonet),SiR,5zUDvKAyEKkrhYLWJJWGPQ,Chasing Summer,2019-08-30,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,5,0
8376,1o6AE0zzRZ9Z4tKVFu9ZDJ,Foot Soldier,Rich Homie Quan,5vW8xhq1cIBvC8IXOfPss7,Rich As In Spirit,2018-03-16,Southern Hip Hop,57sYMLFXGD4ZqizzcMD7lz,rap,southern hip hop,1,1
28575,12avIub7BD2xuMOhyvIr08,Ratata,TV Noise,63vsIUF04vVOP94Gd5qAgY,Bring It Back EP,2019-02-01,PAROOKAVILLE - Big Room,6vbHQdtfmexb0ptmBSpemm,edm,big room,10,0
26815,5plG80hc7j4siXDhcUamjU,Promises - David Guetta Remix,Calvin Harris,191HBwuAFkDLbtQfyi1EYs,Promises (David Guetta Remix),2018-10-12,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,3,0
2372,6T689Jvh5KrSXyaPtUWZtQ,Criminal,Britney Spears,0oFBaXLFsUVa2gEmJf4FcJ,Femme Fatale (Deluxe Version),2011-03-25,post teen pop,6rjxP7GQKoqqgoakzxl3PY,pop,post-teen pop,7,1
32171,3tY1n1adJXpLfmbaatXgxR,VELVET,Kroshwell,06pe5YHan9Qv9xSuTixkjk,VELVET,2020-01-17,Brand New EDM,2dNitDEHM9FpUGEHWc7zyW,edm,progressive electro house,1,1
23797,0CZ8lquoTX2Dkg7Ak2inwA,1950,King Princess,5p0UaZsYWMn4L1dSpc6AhN,1950,2018-02-23,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,r&b,hip pop,4,1
639,4dIrGLTW8OJ0pJNLMJG2vJ,Better Half of Me - R3HAB Remix,Tom Walker,2p0BJp2pH0YVkYmGHzGY1C,Better Half of Me (R3HAB Remix),2019-10-03,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,3,1
4737,1ywuaylLSmjHXsZOr0CY9U,Push My Luck - Famba Remix,The Chainsmokers,0Yf5xlkmcqWPjBHeKx0rKc,Push My Luck - The Remixes,2019-11-29,The Pulse of Indie Poptimism,5qFXOOxrQVyS4UCq3UilZN,pop,indie poptimism,11,0
4546,4abm3RbYBcQlrxdV1ObjUj,Waste A Moment,Kings of Leon,12zXyBEny4zEXixW4Qazpz,Waste A Moment,2016-09-09,A Loose Definition of Indie Poptimism,4ZO0wp9G8FA3X6oYNBzda6,pop,indie poptimism,2,1
13531,7kigmgx2tJJsZHKaa2QC0w,Low Rider,War,4Y6E7J6tgFTcKCyvaktj5R,The Very Best Of War,2003-01-01,70's Classic Rock,76lrxCrKrGDkDDf3SVPnl3,rock,classic rock,0,1
1293,0RX4shen8SAXV4ZdKlTOPu,Sad (feat. Afrojack) - SLVR Remix,Chico Rose,6QMOrS996LqskxLCFGXHGQ,Sad (feat. Afrojack) [SLVR Remix],2019-11-08,ELETRIC POP & DANCE,7316uT3vVzTidCI8cinBUv,pop,dance pop,1,1
25616,2iGTYa6uaC3yKttM2z8hty,Frustrations + Solutions,Kilo Kish,5n9x1TanZHQSDd5Q0EOqlW,Reflections in Real Time,2016-02-29,NEO-soul,3q3M4VCymcMoxJ3Tl7mRqN,r&b,neo soul,10,0
17711,2dU2D16RX11z3PdnJfXvIi,Favor,Zouhair Bahaoui,7fktxGoZQG8ze1TYV1YRtO,Favor,2019-11-10,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,10,0
19187,5RqdUkvsV4BOXpFd5zbXFt,Métele Sazón,Luny Tunes,29BiTy2syDZyjGa9Rza6Ot,"Mas Flow, Vol. 1",2003-08-26,Reggaeton De Ayer,37i9dQZF1DWWU6Rfto8Ppm,latin,reggaeton,2,0
15352,3jNyatJv1JxuIlwKoYlo7Y,"You're Gonna Go Far, Kid",The Offspring,7ejP9aZoHQR8w77PWAK4rV,"You're Gonna Go Far, Kid",2008-11-28,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0,1
7873,2eiq8DFWCjAOmbcHarG1ks,Nothing But Bass,Bass Patrol,15kDjz1HKZ6ixyYAZajOj8,Greatest Bass Hits,2004,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,11,1
16582,5RFG2hZsZho967u6Y6Jn7u,Discovery - Sunrise Mix,Syn Cole,5KL4JEgWrqMQeJ45uiZAfb,Discovery (Sunrise Mix),2019-06-28,Tropical Vibes,37i9dQZF1DXd8Gn5cSmvFy,latin,tropical,0,0
7833,5f8KgDZ8aQKQii0U1qdRbC,Pimp Of The Year,Dru Down,1ROtodYSqQpGTr4Z99Vq6P,Explicit Game,1994-09-06,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,2,1
15379,5MMnwYs0hIxkENRsbkWJ2G,Smoke On The Water - Remastered 2012,Deep Purple,32NQ56VZDTXSH3SMv4XSGN,Machine Head (Remastered),1972-03-25,Hard Rock Cafe Classics,3sv5ViKoPDNnZRsklzEGMN,rock,hard rock,0,1
20338,1f38Gx6xQz6r4H1jGVNBJo,Loco Contigo (with J. Balvin & Tyga),DJ Snake,3HXHo0qkSUO4M9p6PEnA01,Loco Contigo (with J. Balvin & Tyga),2019-06-13,Latest Latin American Hits 2020,51LvliKED7oZNJR8XCiPip,latin,latin hip hop,6,0
17600,09nSCeCs6eYfAIJVfye1CE,Oye,TINI,1xwUFsb21qbGugy09vdd7O,Oye,2019-10-11,Latin Pop VIP,37i9dQZF1DX1QnNyJOBQBv,latin,latin pop,7,0
28739,77zUxseNKv2NpFHso8OE2E,Titan,Blasterjaxx,6O1D9ybrwkrwR3VWin3AC0,Titan,2014-02-17,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,1,0
24254,0kmkzSABDGQp0YUMWEZhMJ,I Can Call You,Portrait,6u3Iystbl5WugW4181FFFg,Greatest Hits,2000-01-01,New Jack Swing/ R&B Hits: 1987 - 2002,4sji14lrB5bgcr51lPALYH,r&b,new jack swing,1,0
18489,2eqDUxbd0JPEhNrJdPlHLs,Adrenalina,Wisin,3Oc7TFerme2LybRGVAcESO,El Regreso del Sobreviviente (Deluxe Edition),2014-03-18,Fiesta Latina Mix 🎈🎉💃🏻🕺🏻☀️🏖,2kY6lVc5EcVfI5WNKmPQQG,latin,latin pop,5,1
3207,1oDmijc0b8mzn2Z4bW6gOS,Telecommunication,A Flock Of Seagulls,6cphBfn6beKzazlp3xjftb,Playlist: The Very Best of A Flock of Seagulls,2008-08-19,Electropop And Play,7p30DzTAgW6OhspSXHTI88,pop,electropop,2,1
20817,7HL6wIxsT3aRJrUxfVowFn,Mami So Bad,Frenna,4QX6zxCyytdRQDmR1IcW0R,Mami So Bad,2019-12-12,🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\,1d0fonZHpN4LYHTKbmNRbm,latin,latin hip hop,10,0
5733,4tukb1DUFeq8YjydJE8UVA,whereucomefrom.,oofoe,5VniMftzv5IlozGC7nAtNc,double oo tape,2017-03-26,Lush Lofi,37i9dQZF1DXc8kgYqQLMfH,rap,hip hop,10,0
4281,1rDpCpxEVt0JQQLQbVYxoB,I Can't Keep Waiting,Jackson Powell,1BefTpq4guAbwlZvCrl9hf,Jackson Powell.,2019-12-10,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,1,1
24129,2CG9mGkKC6IQE5lEjDioEi,Just Kickin' It,Xscape,6JtogZdgh6aCgfMjCi40FN,Hummin' Comin' At 'Cha,1993-10-12,New Jack Swing - 90s R&B fused w Hip Hop,79xd4wnVuKZK4rJMsL2wPa,r&b,new jack swing,1,0
14361,4EpZ4eYuZOwPSSwyqpdHnJ,Sunflower,Rex Orange County,1FhmTMNe8AziAPkB29114F,Sunflower,2017-03-22,②⓪①⑨ mixed,2bOjjgN1S3Gqd8vSMyafvJ,rock,permanent wave,6,1
14559,0jBE7Fn78EAvmIs3dCd6GO,Is This It,The Strokes,2k8KgmDp9oHrmu0MIj4XDE,Is This It,2001-07-30,permanent wave,3uFyGoayrP71xS6T6Y8Bh2,rock,permanent wave,5,1
14187,5A1FmxbYVRZKy4nc16MAue,Sex on Fire,Kings of Leon,3DxR2xJJfAGJlbArx7wAgm,Only By The Night,2008-09-23,keg party jukebox,4PjiT7SWnUsTTTvKOuR76f,rock,permanent wave,9,1
846,4RADreHMvMkZwsPgPr9z5c,"Rhythm Is A Dancer - 7"" Edit",SNAP!,2TrNT4qm7qDIRTUVn9jBW4,The Madman's Return,1992-01-01,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,9,0
25938,6NblUCwJXYkQlQ6LhcmSlQ,Ooh Nah Nah (feat. Masego),SiR,4RmDIqdJ2mgmOuEvtnu8fl,Ooh Nah Nah (feat. Masego),2017-01-23,Neo Soul 2019,44d7ppo4cggZJmzH2WOhAc,r&b,neo soul,7,0
16384,3bleyyGEiQNGsvbbFK8u9f,El Afortunado,Septeto Acarey,0ipMUWLXTEwGhkgbK1GtXb,El Afortunado,2019-05-17,Paraiso Tropical,37i9dQZF1DWYey22ryYM8U,latin,tropical,7,1
23006,1GZH9Sv6zCIse2GKihRHKy,Summer Girl,HAIM,2U2dYHLwLrHSQ3m2YQcNHj,Summer Girl,2019-07-31,Ultimate Indie Presents... Best Tracks of 2019,37i9dQZF1DWTc5QDlvD7t0,r&b,hip pop,1,0
30252,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,edm,pop edm,2,1
3998,6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,7baaCf70tVcUBL2bbkuXjo,How Do You Sleep?,2019-07-19,POPTIMISM,6lWMi4lPiiPwDqn8ZpeyAY,pop,indie poptimism,1,0
7404,0SjzIvde8QyAGeXwOgy9rs,Mi Gente (feat. Beyoncé),J Balvin,1hYN5Xxv5MNguOFeDTBYOB,Mi Gente (feat. Beyoncé),2017-09-28,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,rap,southern hip hop,11,0
12409,5uvosCdMlFdTXhoazkTI5R,Light My Fire,The Doors,1jWmEhn3ggaL6isoyLfwBn,The Doors,1967-01-04,Rock Classics,37i9dQZF1DWXRqgorJj26U,rock,classic rock,3,0
25816,2ePuLA5lrmT9U8D0VxTgWz,Have Yourself a Merry Little Christmas,The Whispers,0ooqFpjajyPTcaIpteKY0P,Christmas With the Whispers,2010-11-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,1,1
31463,10Ti4UfalVKxWTYNGl9coi,It's All Relative - Radio Mix,ARTY,7wSQ3ERZfTjwn2Gsk80tTk,It's All Relative (Radio Mix),2013-09-23,Vocal House,5PCAWKfUWAUj8VeY8G7xRQ,edm,progressive electro house,7,1
8648,7uDGc9o2aRDrIwqrSgViDX,Runnin' (Dying To Live),2Pac,00zPgHqu8TmPJA47iQY8gs,Runnin' (Dying To Live),2003-01-01,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,10,0
9006,13hXU6vGPBfVJhTMkOMPEm,Who Needs Love,Trippie Redd,0d1icpqrNKoQHw8u7FMFVn,A Love Letter To You 4,2019-11-26,GTA San Andreas Radio Los Santos,6m0BqpJfSP2m5xCOFjDRHw,rap,gangster rap,0,0
10999,3mof6Z6vz6gonsuIEQXank,Limelight (NGHTMRE Remix),Just A Gent,7MO44tEY67dEVPnfT8DD2y,Limelight (NGHTMRE Remix),2015-10-12,Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,rap,trap,1,1
571,2qv6LU59qyGRzm4X2TFYMl,Instagram - Dimitri Vegas & Like Mike VS Trobi Remix,Dimitri Vegas & Like Mike,154K5houWcuFT0xqGKEMC1,Instagram (The Remixes),2019-11-08,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,1,0
20185,45RKuwuzuvvGQGj8rQYjbp,Damelo (You got what I want) - Original Mix,Gregor Salto,2jjvIPwSBi1ge274WtfMG9,Damelo Remixed,2012-05-21,Latin Village 2019,3JcJCsvBnRsA6oc7eUYDSB,latin,latin hip hop,2,1
12534,67eX1ovaHyVPUinMHeUtIM,Hurts So Good,John Mellencamp,4gouGcdQn9OvjX42xnWrF0,American Fool,1982,Classic Rock Drive,37i9dQZF1DXdOEFt9ZX0dh,rock,classic rock,9,1
23415,6dZ6qWl1e9GsMndBG7vqB9,Unfoolish,Ashanti,5M3BrdaT0TV5SsYsM5PM8X,Ashanti,2002-01-01,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,9,0
690,5fmXWEFh8vMXzKTHN9ezKV,En Tus Planes,David Bisbal,63cRlzjRihSdheA6lKonRy,En Tus Planes,2020-01-02,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,11,0
14241,4qoikTP7LVRTkoCaNj8rgG,Slow Hands,Interpol,5yCoDCorBPHRhyiCtOFK7Z,Antics: The Special Edition,2005-08-23,Permanent Wave,5glAD13obyL0G9SH9ukBz2,rock,permanent wave,11,0
32608,5bBpofQENvGjfSqaDW1pPv,Repeat - Original Mix,Regal,7KSq1eIsdh2U8zV6WXIPS8,Alma Mater,2015-07-06,Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid,29jj7pQlDqnWclbHQk21Rq,edm,progressive electro house,11,0
27662,3m3OwRXheUtBRKmcVNUsFo,Helicopter - Original Edit,Martin Garrix,4MrQAUymyrKSb6u7o2Kdpm,Helicopter,2014-03-17,Jeff Seid Electro House,2Tisn6NZbeofpc57Oc6MGo,edm,electro house,3,1
29514,2SvNvlHAEdfYELO3sCWcKP,Get It On,Jenaux,5w3qbVnHA3mnOg9zbM5LYj,Get It On,2016-04-28,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,11,0
16996,2plFJ8lWAbdeNrK7sDaR2I,It's Raining,Masked Man,5wkUs0z0x4s3wXMReq2aMK,It's Raining,2018-04-27,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,4,0
28412,076jREnPu9sinABTfdw9Xi,Calabria - Firebeatz Remix,Rune RK,6mhzvpz4HEmj9fSPFGRMoc,Calabria (Firebeatz Remix),2014-10-27,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,10,1
24470,6KYOzBfCt8uGxQrVG8UhcJ,Nights Like This,After 7,5L5q7gpKSLpMXd06AoX1U7,The Very Best Of After 7,1997-01-01,90s R&B - The BET Planet Groove/Midnight Love Mix,7LjRWGUdOmBdPG1W1bga4i,r&b,new jack swing,8,1
1210,0ofbQMrRDsUaVKq2mGLEAb,Havana,Camila Cabello,5chBPOVY2I0bG5V3igb5QL,Havana,2017-08-03,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,7,0
1123,5EYi2rH4LYs6M21ZLOyQTx,Loving Is Easy,Rex Orange County,4D6BtgzCwuJx9omikqA8Rg,Loving Is Easy,2017-10-11,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,pop,dance pop,3,1
17044,1gEK5unpcVyBc90uJRBtY6,Miracle,Julian Perretta,6DJQNLymVNGUPY92K7zxFa,Miracle,2016-01-21,Tropical Beats,37i9dQZF1DX1bDvyV0IkZ3,latin,tropical,7,0
15272,2R9ebQopHFiZxUtMLHalTi,Bad Boys Running Wild,Scorpions,1uA6edd8Y46UPXMF2chKSd,Love At First Sting (50th Anniversary Deluxe Edition),1984-05-04,This Is Scorpions,37i9dQZF1DWViGKI2U5P2K,rock,hard rock,7,1
22682,0CmIALzGn4vHIHJG4n3Q4z,At Last - Single Version,Etta James,2pBhXw3Hi1hBf8FpAtE101,At Last!,1960,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,5,1
13537,1PUwqWUz1Zz345y1s9YRv1,Shakin',Eddie Money,7BTbasHaqUidWr9CXoC6RU,No Control,1983,Classic Rock Radio,4lIywN6kXl9KPm3OQ8u8G7,rock,classic rock,9,1
16704,76wlJTsge6ujLwcvOwbiV5,Céu Azul,Jaloo,6gGZB7Od8E7tvsOqkVloXZ,Céu Azul,2018-08-03,Orgulho Tropical,37i9dQZF1DWZ8fJXMbebf9,latin,tropical,7,1
6842,5FGs2enRe23RODlTmGYbX6,"Stay Fly (feat. Young Buck, Eightball & MJG) - Explicit Album Version",Three 6 Mafia,4gk29iSj6w1jnIyTwdcidI,"Stay Fly (4 Pack) (feat. Young Buck, Eightball & MJG)",2005-07-05,Southern Hip Hop,4lcyWQDOzPfcbZrcBI3FOW,rap,southern hip hop,11,1
32343,1jf4zm3rN0CtpHED3g8umw,The Alphabeat - Radio Edit,David Guetta,4mgttktrNENk1Z2d46jS3H,The Alphabeat (Radio Edit),2012-03-23,Gym (Melbourne Bounce/Progressive House),5BqOZpVEqRDfZScvW1QUyA,edm,progressive electro house,7,0
7374,6zxduHMczryEbhZ5NGyiPU,Let Me Clear My Throat - Old School Reunion Remix '96,DJ Kool,71fWUV0IbjRkrDfT6JX51P,Let Me Clear My Throat,1996-01-01,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,rap,southern hip hop,7,1
14533,74y7rve8M2xupgDTSj09VO,Where Have All the Good Times Gone,The Kinks,6CkUizIuE5xqy2MwfkbsCM,The Kink Kontroversy,1965-11-26,I didn’t know perm stood for permanent (wave),3e6gYPyrTbaB8BWgSHCt5j,rock,permanent wave,7,1
25032,5iKYZAcAchghry6h8Iu5IL,Get It On Tonite,Montell Jordan,37NzUuSoEWf1a2nKWcRHv4,Get It On...Tonite,1999-11-09,R&B 80's/90's/00's,2Ey63yNQeC9Yto7JwX9BGJ,r&b,new jack swing,10,0
