,track_popularity,track_id,track_name,track_artist,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,key,mode,combined_text
18693,34,5O9Mb95hkpNLw0HLsWwIoj,need to swing,Emma Clair,5cNxDFQCwwEzlYuWRnpdg7,need to swing,2019-12-20,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,11,0,need to swing need to swing latin latin pop
851,31,0jrDmug9eevza5OnEarhgA,neighbour,Verses,18PYzr8erZvttOU0Sxzypo,neighbour,2019-03-29,Christian Dance Party,37i9dQZF1DWUUPO0Sbx2CM,pop,dance pop,5,0,neighbour neighbour pop dance pop
27933,29,47ioykvTZqjTNbXSzTijAM,neo,Koen Groeneveld,1TNfQQ1EFNt82h7MEEER2g,neo,2018-10-12,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0,1,neo neo edm electro house
31695,48,0h9xxCoXw2LkdJG9pR79RN,neutron dance,Krystal Klear,29IOqEVLVgmD0VOxCsniJi,neutron dance,2018-05-04,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,7,1,neutron dance neutron dance edm progressive electro house
7037,16,3wIjnMkaSRsU2GAsHRtaXf,neva eva,Trillville,6kAZ1BIC8IuuFDjt5xcUDV,neva eva head bussa,2003,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,7,1,neva eva neva eva head bussa rap southern hip hop
28385,36,0OuGYhQcaASbBYJzzXq1qb,never,Widemode,1jSZJ9LML69orIFr7OyK2D,never,2019-01-04,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,1,0,never never edm big room
4606,3,47zREtxQZ3cHHIZwUQnuuN,never be like you,Flume,6VHCF8ykDo3STafE5JfMAs,skin,2016-05-27,A Loose Definition of Indie Poptimism,4ZO0wp9G8FA3X6oYNBzda6,pop,indie poptimism,0,1,never be like you skin pop indie poptimism
11374,23,2aLbP76Cm8mFduDuntRit2,never ending summer ii,オメガトライブ,24sd1ZTrjjabj0A54XK0RP,never ending summer,1984-12-21,City Pop 1985 シティーポップ,3j2osvmecEao5nmo9jZ5df,rock,album rock,6,0,never ending summer ii never ending summer rock album rock
11375,24,6UF638eAEk8I2gfZGw7Txn,never ending summer iii,オメガトライブ,24sd1ZTrjjabj0A54XK0RP,never ending summer,1984-12-21,City Pop 1985 シティーポップ,3j2osvmecEao5nmo9jZ5df,rock,album rock,0,1,never ending summer iii never ending summer rock album rock
2000,31,6Fqt1uyiOdKrCCR3mBSGTy,never gonna get away,Refs,1Puwg5JWgZtawWFEUp9Yqg,never gonna get away,2019-08-02,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post teen pop,9,0,never gonna get away never gonna get away pop post teen pop
198,63,5llPdGZJjJFJv9aL6ZaiLY,never letting go,Audien,7wufuX5VOkpdsAMxXIekGT,never letting go,2018-11-09,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,1,1,never letting go never letting go pop dance pop
21576,73,2grAr8pWMuLWn8ZYEE9wDV,never seen the rain,Tones and I,1BYByciKxjYwhRSrWlEjWu,never seen the rain,2019-07-15,Most Popular 2020 TOP 50,1fqkbjEACMlekdddm5aobE,r&b,urban contemporary,9,1,never seen the rain never seen the rain r&b urban contemporary
25143,38,1ZNSuZeIV1StSeMaqRf412,never shouldve let you go,Hi-Five,66zgYtbFYtxNWlIOk6z1Yx,faithful,1993-10-14,1987-1997 OLD SKOOL JAMZ,0WicovBbxeB0nvQC6IfuaT,r&b,new jack swing,10,1,never shouldve let you go faithful r&b new jack swing
15950,59,3pyTksNccLM1jRvzQ4zTke,never tear us apart,INXS,7CJvhqb2PJq5fBcY6eKqjl,inxs remastered,2011-01-01,Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits,0y8MUle9Lf8VDNjPsskzJB,rock,hard rock,0,1,never tear us apart inxs remastered rock hard rock
25382,13,4Y4uQiiC5sucABEUXdVtjq,never that,Aquariuz,4366aDVhso9ww0NEOH4bQK,aquariuz,2019-02-07,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,10,0,never that aquariuz r&b neo soul
31678,69,3nFJbZCHP4d9vduKjJLdBL,never too much,Luther Vandross,1B4oPgG5ljWTRxsKcTHAYn,never too much,1981-07-23,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,2,1,never too much never too much edm progressive electro house
29983,45,5XBgLpobYbg7odqJz2bmvl,never wanna leave,Max M,6n0bHrgR0cQUfTdzCMecBP,never wanna leave,2019-12-03,EDM 2020 House & Dance,25ButZrVb1Zj1MJioMs09D,edm,pop edm,10,0,never wanna leave never wanna leave edm pop edm
27424,49,5IK9dSUSzioE9lilLi4AEi,never let you go,Waldeck,6ilFub0J7EMvDS4BHEH5yZ,never let you go,2018-04-13,Electro Swing,3Dr4NKbsFQ2m7tmPxGRroO,edm,electro house,5,0,never let you go never let you go edm electro house
17394,79,63SevszngYpZOwf63o61K4,nevermind,Dennis Lloyd,6c5gDwB7Xo58thk2vap4Ch,nevermind,2017-06-30,EDM TROPICAL,3pS63EDS40FVGYL41zAcU4,latin,tropical,5,0,nevermind nevermind latin tropical
25182,56,587qpoPHuXkSRSykLM4EBp,new apartment,Ari Lennox,3hejjJbFsinMBc1KBqF71w,shea butter baby,2019-05-07,I Love My Neo-Soul,37i9dQZF1DX44dZ4p5QLf4,r&b,neo soul,8,0,new apartment shea butter baby r&b neo soul
2305,32,41JVdEgTBhLaTc1Vca5pFy,new boyfriend,Anna Margaret,3FmqQtzrqovhBNjJfqTjsx,starstruck,2010-01-01,post teen pop,45AKTTGQEfYgAyidW5hucn,pop,post teen pop,1,1,new boyfriend starstruck pop post teen pop
7119,28,52WQhzeikd0FijngYTVPho,new day,South Circle,7mSFMSNaJi8qgJEyakyfcp,anotha day anotha balla,1995-07-04,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,2,1,new day anotha day anotha balla rap southern hip hop
16734,44,1N6zFKgPHfmWAxZdq994ns,new dream,Roman Müller,7mVM6m5tQdkhBwq8Z7btKc,new dream,2019-12-20,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,7,1,new dream new dream latin tropical
12257,47,1grnSNpTAe14gjtqfArZan,new girl now,Honeymoon Suite,30S6ZGFNC9KcUZeOqxuq3n,honeymoon suite,1984-06-14,The Sound of Album Rock,3yj9YnQGTdnFuKbDyXGDi6,rock,album rock,9,1,new girl now honeymoon suite rock album rock
6959,45,3aRiplMITqwiQdqxm4gXl0,new jack hustler,Ice-T,08Bjvwbg1cFsFfXSdhG23I,og original gangster,1991,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,7,1,new jack hustler og original gangster rap southern hip hop
24789,22,7mrXW08W9eOrP5jxKOzhZq,new jack swing,Wreckx-N-Effect,4y4qpoEoAVz098hapi6prZ,rap declares war,1992-01-01,CSR 103:9 (GTA: SA),4sr2xEhXQR5VuZ0LZX8TQ8,r&b,new jack swing,11,1,new jack swing rap declares war r&b new jack swing
11252,55,36evXa8bNvfBYNzePEWhG1,new level remix,A$AP Ferg,3c5lXufvveeuYbYnTNZxNl,new level remix,2016-10-20,Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,rap,trap,11,1,new level remix new level remix rap trap
22996,60,4SsWVvNKAHJP1T2bP6d2ut,new love cassette,Angel Olsen,0RedX0LZkGUFoRwFntAaI0,all mirrors,2019-10-04,Ultimate Indie Presents... Best Tracks of 2019,37i9dQZF1DWTc5QDlvD7t0,r&b,hip pop,9,1,new love cassette all mirrors r&b hip pop
15399,44,2gTj9PRAEFMpqsRNphO1k7,new sensation,INXS,7CJvhqb2PJq5fBcY6eKqjl,inxs remastered,2011-01-01,Hard Rock Cafe Classics,3sv5ViKoPDNnZRsklzEGMN,rock,hard rock,9,1,new sensation inxs remastered rock hard rock
25400,55,3J5fFQ0PxfKQU5putEvUoM,new sky,SiR,5zUDvKAyEKkrhYLWJJWGPQ,chasing summer,2019-08-30,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,5,0,new sky chasing summer r&b neo soul
29886,36,5hJ1YFy36GgOrxCqZsGiQo,new sunrise,B-MEN,3dZgCcFPtZBJmmoQ3apFs4,new sunrise,2019-10-25,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,11,0,new sunrise new sunrise edm pop edm
24614,1,2bpZOGUjOTYD8wPA0sqm13,new york,Ja Rule,1IzGIg7yq3LsiP2kH0Yusz,rule,2004-01-01,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,11,0,new york rule r&b new jack swing
948,33,21X8grU7IMAVa2elySGIRR,next to me,Olmos,56z92LC1YnAf9vxUWhsuRm,next to me,2019-03-15,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,6,0,next to me next to me pop dance pop
17419,59,6ZixfeFT8V0Nle1rMZAekY,next to me,Otto Knows,4I46tkai1n6ZlPUw8YCp5h,next to me,2015-05-08,EDM TROPICAL,3pS63EDS40FVGYL41zAcU4,latin,tropical,11,1,next to me next to me latin tropical
17763,55,0BiH40c8QEvMBQm3lrFpZ0,ni un fruto,Denise Rosenthal,5npt66NdxI8WmbC1pQc1Qy,ni un fruto,2019-11-28,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,5,0,ni un fruto ni un fruto latin latin pop
5457,43,5PAr8JS5KtQrWzDixaD1Wl,night drive,Gorgon City,5fTQCKSHr5hpGHEo51n4e7,escape,2018-08-10,Indie Poptimism,21nxmipQe5xtXoHHPaYfnY,pop,indie poptimism,9,0,night drive escape pop indie poptimism
29388,21,1uvpBYqVWRYcVD4jWkFrp6,night lights,K Theory,2AbnhMWX8WProrRpwaCI2v,night lights ep,2015-03-10,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,4,1,night lights night lights ep edm big room
399,30,56FtGMGdOoONvc0XpP4Bm6,night ship,Yo-Sea,7i1rpVKpqYqBJ2OJtv8pHT,night ship,2020-01-15,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,10,1,night ship night ship pop dance pop
4242,54,0Maqqr2tZ93fqgy1n88q9e,nightgowns,Tom Misch,5IW5ko3B1W5doRD3YH9DV8,beat tape 2,2015-08-28,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,10,0,nightgowns beat tape 2 pop indie poptimism
27528,36,7nGVAzJ4S7WLCe21qqWlN6,nightline,Shift K3Y,4fJ2aE2TU1cyeJslTTk96H,nightline,2019-06-07,ELECTRO HOUSE 2020,1N5dPU0Ca9N9AwBbUeyzX5,edm,electro house,11,0,nightline nightline edm electro house
24470,35,6KYOzBfCt8uGxQrVG8UhcJ,nights like this,After 7,5L5q7gpKSLpMXd06AoX1U7,the very best of after 7,1997-01-01,90s R&B - The BET Planet Groove/Midnight Love Mix,7LjRWGUdOmBdPG1W1bga4i,r&b,new jack swing,8,1,nights like this the very best of after 7 r&b new jack swing
22573,72,19YKaevk2bce4odJkP5L22,nikes,Frank Ocean,3mH6qwIy9crq0I9YQbOuDf,blonde,2016-08-20,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,8,1,nikes blonde r&b urban contemporary
6453,62,1JFx9R87En9oJOi4DRH1e9,nikki,Logic,1Mk7Lei0Ra3hawezqmad5V,under pressure,2014-10-21,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,10,0,nikki under pressure rap hip hop
21882,51,3r0Rhl5Zdo9YjACZNsaBvN,nite and day,Al B. Sure!,3RjOQ5eRm9f5kf6ysRpByu,in effect mode,1988-04-26,The Sound of Urban Contemporary,07zF8MjQPsiYUXiAIGZ5TA,r&b,urban contemporary,1,0,nite and day in effect mode r&b urban contemporary
19363,61,6QZFwYqa4e2wwFWehnRyC7,no,Milly,2r9qNsFnx01kF4YWHAJHfq,no,2019-06-14,Academia Reggaetón,37i9dQZF1DXd8p9XRfIfUn,latin,reggaeton,7,1,no no latin reggaeton
16722,16,7mE95kOkRSH7MQ7JdodZQr,no amasso,Riko Viana,59RLj5GaGUUwbZLp3v5LNT,no amasso,2019-11-07,Orgulho Tropical,37i9dQZF1DWZ8fJXMbebf9,latin,tropical,6,0,no amasso no amasso latin tropical
16277,55,79T9m6YkRCgP0955CE4UCd,no diggity,Campsite Dream,42vpQq9br7zBjdcX1cGiIA,no diggity,2016-09-23,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,7,0,no diggity no diggity latin tropical
19063,73,5qFeMRz4TvetPmzjre9Dq7,no es justo,J Balvin,5kprdYds6oZb4iSldfflOT,vibras,2018-05-25,De Fiesta,37i9dQZF1DWVskFRGurTfg,latin,reggaeton,7,1,no es justo vibras latin reggaeton
28389,17,18gYoEH84N0Bf72F47l1CO,no fear,Latwer,5hbhD43LDP6iouH4nGU6n9,no fear,2018-11-30,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,1,0,no fear no fear edm big room
8508,42,37HlozQACAXm12NSaZIxF7,no games,Rick Ross,6nZJ328QRWOjMlvMMWOPGv,no games,2013-01-01,Gangster Rap,5joQabz9ys3XPGbSx5CaKv,rap,gangster rap,8,0,no games no games rap gangster rap
17617,72,0Ao64XWY9rvsx4K0JmJ7Pv,no ha parado de llover,Maná,682Fbr5tuCp7QR5ZEOL2DU,no ha parado de llover,2019-11-01,Latin Pop VIP,37i9dQZF1DX1QnNyJOBQBv,latin,latin pop,0,1,no ha parado de llover no ha parado de llover latin latin pop
7523,74,03tqyYWC9Um2ZqU0ZN849H,no hands,Waka Flocka Flame,6MQtWELG7aRX7CkAzQ6nLM,flockaveli,2010-10-01,The Sound of Southern Hip Hop,18jT9NMRZifv6cMtK2jWD4,rap,southern hip hop,1,1,no hands flockaveli rap southern hip hop
3310,23,7De6b4XLpncmtmhh0rztDh,no hay palabras,Mœnia,5J5Ips2LzDrTUaCVB7KZSq,adicion,1999-01-01,ELECTROPOP EN ESPAÑOL,3VfscqF7zq65IGKiYM3FS0,pop,electropop,0,1,no hay palabras adicion pop electropop
5533,92,3VyjsVV24RmBIbWJAeUJNu,no idea,Don Toliver,1jAxVdQ2FFtbHu6kLNM0au,no idea,2019-05-29,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,6,0,no idea no idea rap hip hop
17152,5,2ZQiI8jYatiYH1Kmidmi6w,no lie,Sean Paul,1SLZiXEjxNywrdIOHamoKV,no lie,2017-01-27,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,3YdAwfgQLMS4AN2WjRfRlb,latin,tropical,0,1,no lie no lie latin tropical
16899,39,7kQxPgKQx9VKLaj2KtUrv1,no llores,Jay Kalyl,2I2LoXtrGUkiYXCoZRTAyj,no llores,2019-12-27,Tropical Rising,37i9dQZF1DX07X8UDWKEwP,latin,tropical,6,0,no llores no llores latin tropical
17837,76,4gqMVEJSaL5nNeKj5WmVoT,no lo trates,Pitbull,4K6B1KumSxNR0SfbLk66N9,no lo trates,2019-04-26,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,11,1,no lo trates no lo trates latin latin pop
32034,36,53AJtyJDf0TPSOwupbmUBU,no longer slaves,Reyer,2ZxXD8x494C8iygHhKMO4S,worship the remix project,2015-12-01,CHRISTIAN ELECTRO / DANCE / EDM,0MhTMIo1bgH6zzPh7BdChT,edm,progressive electro house,9,1,no longer slaves worship the remix project edm progressive electro house
26747,43,1R1yheuqbn1J0u5bFRHdHU,no love like yours,Edward Sharpe & The Magnetic Zeros,5zTYki4rUrsOhT30gghHC6,persona,2016-04-15,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,6,0,no love like yours persona r&b neo soul
20277,84,7rknFhrVDyxzTJkPSf7LoW,no me conoce,Jhay Cortez,2t2aNgqXTXuCh9fqT05g9U,no me conoce,2019-05-17,Urbano: Latino Vibes,0VsVywryrqLhHmsVFVcOAg,latin,latin hip hop,10,0,no me conoce no me conoce latin latin hip hop
3319,24,6QFIhhGf2T54UzNlVb2eee,no me importa nada,Byte,52pSkcbB6gvEtcX9v0TEaS,byte,2005-01-01,ELECTROPOP EN ESPAÑOL,3VfscqF7zq65IGKiYM3FS0,pop,electropop,4,1,no me importa nada byte pop electropop
6811,38,3SPZdVvPhIS14YlTyF1yH9,no me venga a decir,Neztor mvl,15zQg40DBCZNSZmkyKN900,no me venga a decir,2019-11-01,Arena Hip-Hop,37i9dQZF1DWVFZbCNivv6B,rap,hip hop,0,1,no me venga a decir no me venga a decir rap hip hop
3331,53,5qTWewFdT4gI0hJet8HKJW,no me voy a morir,Belanova,35O4GLVm6F2fa7uRjYdzK5,sueno electro i,2010-01-01,ELECTROPOP EN ESPAÑOL,3VfscqF7zq65IGKiYM3FS0,pop,electropop,7,1,no me voy a morir sueno electro i pop electropop
2694,72,0gb1J5UrTpzaU1s3nupgCd,no money,Galantis,2f7kOrpFos0njurSOi2zqL,no money,2016-04-01,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,pop,electropop,6,0,no money no money pop electropop
1393,19,4Jwp3yjIQfudmjuctLQlfJ,no more,Alex Gaudino,72KW8nIFEscnr5wwEQKVGS,no more,2019-03-01,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post teen pop,4,1,no more no more pop post teen pop
25843,49,6mZI2vbLv1UvlclwDQ4uvc,no more rain,Angie Stone,06H2UUZRxzOuD7gyB5MjLu,black diamond,1999-09-27,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,10,1,no more rain black diamond r&b neo soul
10503,47,4aHJNubSv65qlbKbvRjdQN,no one,Biometrix,5biqBd1e1lr7WNTO7pliWC,no one,2018-12-28,Trap Mojito,37i9dQZF1DX1OIMC8iDi74,rap,trap,10,0,no one no one rap trap
25534,4,0qWPhodGwXmOlok9KLOkjD,no other way,Sinead Harnett,6VUR7gGetzUracrGSNaoxP,now,2014-01-01,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,3,0,no other way now r&b neo soul
2654,59,2rZfKyWzXoxQe2DBlvZ2sP,no place,Backstreet Boys,2f4X9NdtXsuviPawMTYm1D,no place,2019-01-04,Electropop 2019,4Bi8VLtaSu0JILliif8lH6,pop,electropop,3,1,no place no place pop electropop
18964,56,5XxOOXTiDicBrQXv0PAAH6,no quiere novio,DJ Nelson,7GhCq3DjpF2LBif2eVKflR,mi historia,2016-04-01,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,6,0,no quiere novio mi historia latin reggaeton
22328,71,5UqivtkoiPTXrJu6GIt1mh,no right to love you,Rhys Lewis,2lt7XcZlOjyu6tEtrKs24z,no right to love you,2018-05-18,urban contemporary,4WiB26kw0INKwbzfb5M6Tv,r&b,urban contemporary,1,1,no right to love you no right to love you r&b urban contemporary
21822,79,1KGi9sZVMeszgZOWivFpxs,no scrubs,TLC,1CvjjpvqVMoyprsf74bpYW,fanmail,1999-02-23,The Sound of Urban Contemporary,07zF8MjQPsiYUXiAIGZ5TA,r&b,urban contemporary,8,0,no scrubs fanmail r&b urban contemporary
19593,60,67L03LeXeZ73X7opELnh5P,no se de ella my space,Don Omar,0AoZnrTRIT13WvCDdiVILN,no se de ella my space,2008-01-01,Reggaeton viejito🔥,0si5tw70PIgPkY1Eva6V8f,latin,reggaeton,9,0,no se de ella my space no se de ella my space latin reggaeton
10521,62,1K9QXJtypYRMVrfHixmHh3,no smoke,YoungBoy Never Broke Again,34NnpWEF7AquzhFn6kHAoE,no smoke,2018-06-28,Trap Mojito,37i9dQZF1DX1OIMC8iDi74,rap,trap,9,0,no smoke no smoke rap trap
27238,40,5dwkH86siu5ssq03GzXZnw,no stress,Laurent Wolf,2lh4UK9kUiKWy2aocnP4hf,no stress,2019-11-08,EDM 2020 House & Dance,25ButZrVb1Zj1MJioMs09D,edm,electro house,1,0,no stress no stress edm electro house
27860,41,4U0wNvX09APPfe8TGIYHoO,no style,Bassjackers,0Hug06ESB0r2GaPfF1oKoj,no style,2019-02-11,Electro House - by Spinnin' Records,4pVZ70y8vzzkn2GVwQbQw8,edm,electro house,1,1,no style no style edm electro house
17879,1,69xPBNXUGp36kirkxbJiOW,no te pido flores,Fanny Lu,7scOy9mbUmkZjZdyuNdocO,lagrimas calidas,2006,MIX LATIN POP°,6IS6XTdbS9qJZgfjNKgpB8,latin,latin pop,1,1,no te pido flores lagrimas calidas latin latin pop
2511,10,6XOYVSmNDjKUNMXooU4s4z,no vacancy,OneRepublic,7GxsxPFTZANnpsAONtZlHQ,no vacancy,2017-04-28,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,5,1,no vacancy no vacancy pop electropop
2881,27,1SBj3BmNJ5SNCoC0VtlR9Z,no vacancy,OneRepublic,5GFNkpB5E3L6LFlkqpQvQv,addictions,2017-10-27,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,5,1,no vacancy addictions pop electropop
9530,66,5FvlQZTm4eOGeUiAB1bKc9,no vaseline,Ice Cube,4k5sb7GI0J55nMSyIHJsXg,death certificate,2017-06-09,Gangsta Rap/90's Hip-Hop,62spXXfUxBed8nbd5xvH2O,rap,gangster rap,11,0,no vaseline death certificate rap gangster rap
25489,30,24D87ZCX5rruNJ9pMzIWjF,no way,Tanaë,14qTpvJwRPcSrIEAvGiYxB,talking to myself,2019-05-09,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,0,0,no way talking to myself r&b neo soul
22908,65,1CLmFKW99S8eJrebO3GB04,no woman,Whitney,5yMCA6HdFAeL1aqUjxO3MO,light upon the lake,2016-06-03,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,r&b,hip pop,2,1,no woman light upon the lake r&b hip pop
13232,70,423hwXFgoN8RYmqLoLuVvY,no woman no cry,Bob Marley & The Wailers,5mvQHYARofQRsOE2cqBzik,live,1975-01-01,Classic Rock Retrogamer,6gUFdcGzKAHyDXY9TKC6cP,rock,classic rock,1,1,no woman no cry live rock classic rock
8117,38,6kBZQAfn5XjUBaApTfJsVy,no words,Hopsin,0gqrRf9j8TdNnn0HngmeRA,pound syndrome,2015-07-24,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,6,0,no words pound syndrome rap southern hip hop
5734,47,03eTzlfvTDaVEJqyL9CCLf,noairleft,Lostiu.,2mB1bRtu1lMBi6bmSq3aYx,itll be fine,2017-12-13,Lush Lofi,37i9dQZF1DXc8kgYqQLMfH,rap,hip hop,0,1,noairleft itll be fine rap hip hop
22907,67,6bTn1ovliI0OkjUNkiMBJq,nobody,Mitski,653wRjqO0GOZPQPcXpeAXD,be the cowboy,2018-08-17,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,r&b,hip pop,0,1,nobody be the cowboy r&b hip pop
24687,45,02UYYPOGSBXxGEMce927XV,nobody,Keith Sweat,6GXk2hxl4q5GoPHarlUet8,the best of keith sweat make you sweat,2004-01-13,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,9,0,nobody the best of keith sweat make you sweat r&b new jack swing
32051,24,7xVnQFDt085yNhv5XIO6vJ,nobody but you,Twelve24,7bO1epjxDoxdj4F7QbyWJv,from the ground up,2015-10-24,CHRISTIAN ELECTRO / DANCE / EDM,0MhTMIo1bgH6zzPh7BdChT,edm,progressive electro house,11,0,nobody but you from the ground up edm progressive electro house
2279,56,1GBknQ67DCfKTPms1dw9EW,nobody perfect,Hannah Montana,3BdqKi8c48NUvZ7ppk3wHV,hannah montana 2 meet miley cyrus,2007-01-01,post teen pop,45AKTTGQEfYgAyidW5hucn,pop,post teen pop,8,1,nobody perfect hannah montana 2 meet miley cyrus pop post teen pop
5613,50,1Mlr2Los4l7nUxu6gSZMLN,nobodys daddy part 2,Nobodys Face,14qnEEVXUyoQ97JEwd9aS8,beats beim drehen,2019-11-22,Jazz Vibes,37i9dQZF1DX0SM0LYsmbMT,rap,hip hop,4,0,nobodys daddy part 2 beats beim drehen rap hip hop
10217,45,7FYHbpT005CqRulSFkBC81,noc,White 2115,0tlgiAuAnmVPekrvrcoZrg,noc,2018-02-14,Trap strefa,37i9dQZF1DWY3UKS6jvnxr,rap,trap,1,1,noc noc rap trap
6683,52,4NOIGsm0GLJx1VHSarqNFr,noch n schluck,Estikay,4a0uJ4wcp7PYyquvoeIvPj,blueberry boyz,2020-01-17,Modus Mio,37i9dQZF1DX36edUJpD76c,rap,hip hop,2,0,noch n schluck blueberry boyz rap hip hop
2777,26,2qJn3uK8F2OQ7PyKGDk7AM,noche,Javiera Mena,4C3iEuPGaKx70a24kTEZmA,espejo,2018-04-27,This Is: Javiera Mena,37i9dQZF1DWSOvcBNdfJ87,pop,electropop,4,0,noche espejo pop electropop
18506,69,4kAtRwNRLMKuoCbxMSxUGI,noche de sexo,Wisin & Yandel,0mfiGkVJST0ysEVznu2aZP,pal mundo,2005-01-01,Fiesta Latina Mix 🎈🎉💃🏻🕺🏻☀️🏖,2kY6lVc5EcVfI5WNKmPQQG,latin,latin pop,2,1,noche de sexo pal mundo latin latin pop
18937,1,6ODIW5KyJKtXY2rOuXv9WW,noche de travesura,"Héctor ""El Father""",0O7WZyeOifrJq3nExwSPE4,flow la discoteca special edition,2012-12-04,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,9,1,noche de travesura flow la discoteca special edition latin reggaeton
19315,64,4iDaYVSL0zwFLacCt0F7h9,noches de aventura,Ozuna,4s05NbwGgw5SO42AdsN5Oo,odisea,2017-08-25,Reggaeton Rewind,37i9dQZF1DXco4ODkIraMD,latin,reggaeton,2,1,noches de aventura odisea latin reggaeton
31210,51,0pcFsOq2tH5K0NmbSINzet,noise,Denis Horvat,2RqPo78ZB3Ln3i7TQPUcaC,miracle of the rose ep,2019-03-22,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,10,0,noise miracle of the rose ep edm progressive electro house
16573,43,4uKv2XmKAjB4SmtpmxPL4d,non stop never stop,Harvio,0hHcfV7jgD6GOGlRpnwkQV,gambling bonnie,2019-09-06,Tropical Vibes,37i9dQZF1DX6RA5ZrA5a23,latin,tropical,7,1,non stop never stop gambling bonnie latin tropical
1403,68,2SPEg45ZaUFJCg9GwNmRvw,none of my business,Cher Lloyd,6Np7PYk4uftUoNc4hOKu8v,none of my business,2018-10-19,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post teen pop,2,0,none of my business none of my business pop post teen pop
24541,44,6t8JpJtI0PgVRSuMDGWZlH,none of ur friends business,Ginuwine,0yfC7hiO3iAaVvNCVcwjVY,100 ginuwine,1999-03-16,90s R&B - The BET Planet Groove/Midnight Love Mix,7LjRWGUdOmBdPG1W1bga4i,r&b,new jack swing,9,0,none of ur friends business 100 ginuwine r&b new jack swing
